ace_id,pair_id,project,old_version,new_version,type,raw_type,method,path,path_depth,breaking_change,shared_schemas_count,calls_services_count,has_request_body,has_response_body,detail_len,is_add,is_remove,detail
pair-323fc2f1d22c5b374a39::ace::10,pair-323fc2f1d22c5b374a39,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-c740202bad3d/auto11778,2,1,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::11,pair-323fc2f1d22c5b374a39,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-c740202bad3d/auto91028,2,0,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::2,pair-323fc2f1d22c5b374a39,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-c740202bad3d/auto40130,2,0,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::3,pair-323fc2f1d22c5b374a39,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-c740202bad3d/auto91028,2,0,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::4,pair-323fc2f1d22c5b374a39,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-c740202bad3d/auto17159,2,1,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::5,pair-323fc2f1d22c5b374a39,,,,param_added,PARAM_ADDED,get,/synth-openapi-c740202bad3d/auto11778,2,0,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::6,pair-323fc2f1d22c5b374a39,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-c740202bad3d/auto52583,2,1,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::7,pair-323fc2f1d22c5b374a39,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-c740202bad3d/auto11778,2,0,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::8,pair-323fc2f1d22c5b374a39,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-c740202bad3d/auto59640,2,1,0,0,0,0,0,0,0,
pair-323fc2f1d22c5b374a39::ace::9,pair-323fc2f1d22c5b374a39,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-c740202bad3d/auto40130,2,0,0,0,0,0,0,0,0,
pair-32cec3e5dc6f4fe668f6::ace::0,pair-32cec3e5dc6f4fe668f6,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-0712890997b7/auto99431,2,0,0,0,0,0,0,0,0,
pair-32cec3e5dc6f4fe668f6::ace::1,pair-32cec3e5dc6f4fe668f6,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-0712890997b7/auto14216,2,1,0,0,0,0,0,0,0,
pair-32cec3e5dc6f4fe668f6::ace::2,pair-32cec3e5dc6f4fe668f6,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-0712890997b7/items,2,1,0,0,0,0,0,0,0,
pair-32cec3e5dc6f4fe668f6::ace::3,pair-32cec3e5dc6f4fe668f6,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-0712890997b7/auto20547,2,0,0,0,0,0,0,0,0,
pair-32cec3e5dc6f4fe668f6::ace::4,pair-32cec3e5dc6f4fe668f6,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-0712890997b7/auto62225,2,0,0,0,0,0,0,0,0,
pair-32cec3e5dc6f4fe668f6::ace::5,pair-32cec3e5dc6f4fe668f6,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-0712890997b7/auto99431,2,1,0,0,0,0,0,0,0,
pair-32dd2cc96d4ad770a316::ace::0,pair-32dd2cc96d4ad770a316,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-cff49e255fab/auto79772,2,1,0,0,0,0,0,0,0,
pair-32dd2cc96d4ad770a316::ace::1,pair-32dd2cc96d4ad770a316,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-cff49e255fab/auto79772,2,1,0,0,0,0,0,0,0,
pair-32dd2cc96d4ad770a316::ace::2,pair-32dd2cc96d4ad770a316,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-cff49e255fab/auto72620,2,1,0,0,0,0,0,0,0,
pair-32dd2cc96d4ad770a316::ace::3,pair-32dd2cc96d4ad770a316,,,,param_added,PARAM_ADDED,get,/synth-openapi-cff49e255fab/auto72620,2,0,0,0,0,0,0,0,0,
pair-32dd2cc96d4ad770a316::ace::4,pair-32dd2cc96d4ad770a316,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-cff49e255fab/auto72620,2,0,0,0,0,0,0,0,0,
pair-32dd2cc96d4ad770a316::ace::5,pair-32dd2cc96d4ad770a316,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-cff49e255fab/auto72620,2,0,0,0,0,0,0,0,0,
pair-32dd2cc96d4ad770a316::ace::6,pair-32dd2cc96d4ad770a316,,,,param_added,PARAM_ADDED,get,/synth-openapi-cff49e255fab/auto79772,2,0,0,0,0,0,0,0,0,
pair-3331eb10d1c1af24c834::ace::0,pair-3331eb10d1c1af24c834,,,,endpoint_added,ENDPOINT_ADDED,get,/reports,1,0,0,0,0,0,8,0,0,/reports
pair-3331eb10d1c1af24c834::ace::1,pair-3331eb10d1c1af24c834,,,,param_added,PARAM_ADDED,get,/pets,1,0,0,0,0,0,6,0,0,status
pair-3331eb10d1c1af24c834::ace::2,pair-3331eb10d1c1af24c834,,,,response_code_removed,RESPONSE_CODE_REMOVED,post,/owners,1,1,0,0,0,0,7,0,0,['201']
pair-335ad0844b5a04fd0979::ace::0,pair-335ad0844b5a04fd0979,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-3e61b1d87946/auto56355,2,0,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::1,pair-335ad0844b5a04fd0979,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-3e61b1d87946/auto56355,2,0,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::2,pair-335ad0844b5a04fd0979,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-3e61b1d87946/auto68244,2,0,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::3,pair-335ad0844b5a04fd0979,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-3e61b1d87946/items,2,0,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::4,pair-335ad0844b5a04fd0979,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-3e61b1d87946/auto68244,2,1,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::5,pair-335ad0844b5a04fd0979,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-3e61b1d87946/auto56355,2,1,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::6,pair-335ad0844b5a04fd0979,,,,param_added,PARAM_ADDED,get,/synth-openapi-3e61b1d87946/items,2,0,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::7,pair-335ad0844b5a04fd0979,,,,param_added,PARAM_ADDED,get,/synth-openapi-3e61b1d87946/auto86563,2,0,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::8,pair-335ad0844b5a04fd0979,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-3e61b1d87946/auto68244,2,0,0,0,0,0,0,0,0,
pair-335ad0844b5a04fd0979::ace::9,pair-335ad0844b5a04fd0979,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-3e61b1d87946/items,2,0,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::0,pair-336ac19e8f0ae4b6a9b0,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-2ea4c8a6e5dd/items,2,0,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::1,pair-336ac19e8f0ae4b6a9b0,,,,param_added,PARAM_ADDED,get,/synth-openapi-2ea4c8a6e5dd/auto95127,2,0,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::2,pair-336ac19e8f0ae4b6a9b0,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-2ea4c8a6e5dd/items,2,0,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::3,pair-336ac19e8f0ae4b6a9b0,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-2ea4c8a6e5dd/auto84086,2,1,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::4,pair-336ac19e8f0ae4b6a9b0,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-2ea4c8a6e5dd/auto84086,2,0,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::5,pair-336ac19e8f0ae4b6a9b0,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-2ea4c8a6e5dd/auto32912,2,1,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::6,pair-336ac19e8f0ae4b6a9b0,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-2ea4c8a6e5dd/auto18615,2,1,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::7,pair-336ac19e8f0ae4b6a9b0,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-2ea4c8a6e5dd/auto84086,2,1,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::8,pair-336ac19e8f0ae4b6a9b0,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-2ea4c8a6e5dd/auto18615,2,1,0,0,0,0,0,0,0,
pair-336ac19e8f0ae4b6a9b0::ace::9,pair-336ac19e8f0ae4b6a9b0,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-2ea4c8a6e5dd/auto21825,2,0,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::0,pair-340d8295143fb9a1e89e,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-6ecaa471a7a7/auto48449,2,0,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::1,pair-340d8295143fb9a1e89e,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-6ecaa471a7a7/items,2,1,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::10,pair-340d8295143fb9a1e89e,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-6ecaa471a7a7/auto68940,2,0,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::2,pair-340d8295143fb9a1e89e,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-6ecaa471a7a7/auto68940,2,0,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::3,pair-340d8295143fb9a1e89e,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-6ecaa471a7a7/auto48449,2,1,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::4,pair-340d8295143fb9a1e89e,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-6ecaa471a7a7/auto48449,2,0,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::5,pair-340d8295143fb9a1e89e,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-6ecaa471a7a7/items,2,0,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::6,pair-340d8295143fb9a1e89e,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-6ecaa471a7a7/auto68940,2,1,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::7,pair-340d8295143fb9a1e89e,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-6ecaa471a7a7/items,2,1,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::8,pair-340d8295143fb9a1e89e,,,,param_added,PARAM_ADDED,get,/synth-openapi-6ecaa471a7a7/items,2,0,0,0,0,0,0,0,0,
pair-340d8295143fb9a1e89e::ace::9,pair-340d8295143fb9a1e89e,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-6ecaa471a7a7/auto68940,2,0,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::0,pair-348cab81675dfa0170f5,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-656bb65eaef7/items,2,0,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::1,pair-348cab81675dfa0170f5,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-656bb65eaef7/items,2,0,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::2,pair-348cab81675dfa0170f5,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-656bb65eaef7/items,2,1,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::3,pair-348cab81675dfa0170f5,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-656bb65eaef7/items,2,1,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::4,pair-348cab81675dfa0170f5,,,,param_added,PARAM_ADDED,get,/synth-openapi-656bb65eaef7/auto48306,2,0,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::5,pair-348cab81675dfa0170f5,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-656bb65eaef7/auto48306,2,0,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::6,pair-348cab81675dfa0170f5,,,,param_added,PARAM_ADDED,get,/synth-openapi-656bb65eaef7/items,2,0,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::7,pair-348cab81675dfa0170f5,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-656bb65eaef7/auto75366,2,0,0,0,0,0,0,0,0,
pair-348cab81675dfa0170f5::ace::8,pair-348cab81675dfa0170f5,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-656bb65eaef7/auto48306,2,0,0,0,0,0,0,0,0,
pair-34cefb6e9020dc2e69cb::ace::0,pair-34cefb6e9020dc2e69cb,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-cd275fb53261/auto1645,2,0,0,0,0,0,0,0,0,
pair-34cefb6e9020dc2e69cb::ace::1,pair-34cefb6e9020dc2e69cb,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-cd275fb53261/auto66120,2,1,0,0,0,0,0,0,0,
pair-34cefb6e9020dc2e69cb::ace::2,pair-34cefb6e9020dc2e69cb,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-cd275fb53261/auto66120,2,0,0,0,0,0,0,0,0,
pair-34cefb6e9020dc2e69cb::ace::3,pair-34cefb6e9020dc2e69cb,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-cd275fb53261/auto61364,2,1,0,0,0,0,0,0,0,
pair-34cefb6e9020dc2e69cb::ace::4,pair-34cefb6e9020dc2e69cb,,,,param_added,PARAM_ADDED,get,/synth-openapi-cd275fb53261/auto75001,2,0,0,0,0,0,0,0,0,
pair-34ded2b0df8b9244019d::ace::0,pair-34ded2b0df8b9244019d,,,,endpoint_added,ENDPOINT_ADDED,get,/transactions/{id},2,0,0,0,0,0,18,0,0,/transactions/{id}
pair-3636c43212760adecc4a::ace::0,pair-3636c43212760adecc4a,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-5a7ef7a12b36/auto19025,2,0,0,0,0,0,0,0,0,
pair-3636c43212760adecc4a::ace::1,pair-3636c43212760adecc4a,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-5a7ef7a12b36/auto60137,2,0,0,0,0,0,0,0,0,
pair-3636c43212760adecc4a::ace::2,pair-3636c43212760adecc4a,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-5a7ef7a12b36/auto49774,2,0,0,0,0,0,0,0,0,
pair-3636c43212760adecc4a::ace::3,pair-3636c43212760adecc4a,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-5a7ef7a12b36/auto53402,2,0,0,0,0,0,0,0,0,
pair-3636c43212760adecc4a::ace::4,pair-3636c43212760adecc4a,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-5a7ef7a12b36/auto78241,2,1,0,0,0,0,0,0,0,
pair-3636c43212760adecc4a::ace::5,pair-3636c43212760adecc4a,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-5a7ef7a12b36/auto19025,2,1,0,0,0,0,0,0,0,
pair-3636c43212760adecc4a::ace::6,pair-3636c43212760adecc4a,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-5a7ef7a12b36/auto49774,2,1,0,0,0,0,0,0,0,
pair-3636c43212760adecc4a::ace::7,pair-3636c43212760adecc4a,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-5a7ef7a12b36/auto49774,2,0,0,0,0,0,0,0,0,
pair-3636c43212760adecc4a::ace::8,pair-3636c43212760adecc4a,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-5a7ef7a12b36/items,2,0,0,0,0,0,0,0,0,
pair-36b8c5c14a27e97bd8bb::ace::0,pair-36b8c5c14a27e97bd8bb,,,,endpoint_added,ENDPOINT_ADDED,get,/products/{id},2,0,0,0,0,0,14,0,0,/products/{id}
pair-374ae708b4092b8ed67b::ace::0,pair-374ae708b4092b8ed67b,,,,endpoint_added,ENDPOINT_ADDED,get,/payments/{id},2,0,0,0,0,0,14,0,0,/payments/{id}
pair-37af6bd9d99d6e228ed8::ace::0,pair-37af6bd9d99d6e228ed8,,,,param_added,PARAM_ADDED,get,/synth-openapi-1be9625d3cd4/auto92677,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::1,pair-37af6bd9d99d6e228ed8,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-1be9625d3cd4/auto67955,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::10,pair-37af6bd9d99d6e228ed8,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-1be9625d3cd4/auto45684,2,1,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::11,pair-37af6bd9d99d6e228ed8,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-1be9625d3cd4/auto46920,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::2,pair-37af6bd9d99d6e228ed8,,,,param_added,PARAM_ADDED,get,/synth-openapi-1be9625d3cd4/auto67955,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::3,pair-37af6bd9d99d6e228ed8,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-1be9625d3cd4/auto97156,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::4,pair-37af6bd9d99d6e228ed8,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-1be9625d3cd4/auto46920,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::5,pair-37af6bd9d99d6e228ed8,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-1be9625d3cd4/auto46920,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::6,pair-37af6bd9d99d6e228ed8,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-1be9625d3cd4/auto38781,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::7,pair-37af6bd9d99d6e228ed8,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-1be9625d3cd4/auto58996,2,1,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::8,pair-37af6bd9d99d6e228ed8,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-1be9625d3cd4/auto58996,2,0,0,0,0,0,0,0,0,
pair-37af6bd9d99d6e228ed8::ace::9,pair-37af6bd9d99d6e228ed8,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-1be9625d3cd4/auto46920,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::0,pair-37bcd4e9e95e8b442a4b,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-d296c787095f/auto10130,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::1,pair-37bcd4e9e95e8b442a4b,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-d296c787095f/auto48689,2,1,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::10,pair-37bcd4e9e95e8b442a4b,,,,param_added,PARAM_ADDED,get,/synth-openapi-d296c787095f/auto48689,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::11,pair-37bcd4e9e95e8b442a4b,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-d296c787095f/auto99414,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::2,pair-37bcd4e9e95e8b442a4b,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-d296c787095f/items,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::3,pair-37bcd4e9e95e8b442a4b,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-d296c787095f/auto99414,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::4,pair-37bcd4e9e95e8b442a4b,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-d296c787095f/items,2,1,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::5,pair-37bcd4e9e95e8b442a4b,,,,param_added,PARAM_ADDED,get,/synth-openapi-d296c787095f/auto24064,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::6,pair-37bcd4e9e95e8b442a4b,,,,param_added,PARAM_ADDED,get,/synth-openapi-d296c787095f/auto99414,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::7,pair-37bcd4e9e95e8b442a4b,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-d296c787095f/auto48689,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::8,pair-37bcd4e9e95e8b442a4b,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-d296c787095f/auto24064,2,0,0,0,0,0,0,0,0,
pair-37bcd4e9e95e8b442a4b::ace::9,pair-37bcd4e9e95e8b442a4b,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-d296c787095f/auto20795,2,0,0,0,0,0,0,0,0,
pair-37c33029ec2a028b895e::ace::0,pair-37c33029ec2a028b895e,,,,endpoint_added,ENDPOINT_ADDED,get,/orders/{id},2,0,0,0,0,0,12,0,0,/orders/{id}
pair-382326081fae55bd369f::ace::0,pair-382326081fae55bd369f,,,,param_added,PARAM_ADDED,get,/synth-openapi-beb0b08ff634/auto44264,2,0,0,0,0,0,0,0,0,
pair-382326081fae55bd369f::ace::1,pair-382326081fae55bd369f,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-beb0b08ff634/auto44264,2,0,0,0,0,0,0,0,0,
pair-382326081fae55bd369f::ace::2,pair-382326081fae55bd369f,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-beb0b08ff634/auto44264,2,0,0,0,0,0,0,0,0,
pair-382326081fae55bd369f::ace::3,pair-382326081fae55bd369f,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-beb0b08ff634/auto49518,2,0,0,0,0,0,0,0,0,
pair-382326081fae55bd369f::ace::4,pair-382326081fae55bd369f,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-beb0b08ff634/auto49518,2,0,0,0,0,0,0,0,0,
pair-3878c11f675f7908d0cf::ace::0,pair-3878c11f675f7908d0cf,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-54a5e0bda019/auto10807,2,1,0,0,0,0,0,0,0,
pair-3878c11f675f7908d0cf::ace::1,pair-3878c11f675f7908d0cf,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-54a5e0bda019/auto10807,2,0,0,0,0,0,0,0,0,
pair-3878c11f675f7908d0cf::ace::2,pair-3878c11f675f7908d0cf,,,,param_added,PARAM_ADDED,get,/synth-openapi-54a5e0bda019/auto1317,2,0,0,0,0,0,0,0,0,
pair-3878c11f675f7908d0cf::ace::3,pair-3878c11f675f7908d0cf,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-54a5e0bda019/auto10807,2,0,0,0,0,0,0,0,0,
pair-3878c11f675f7908d0cf::ace::4,pair-3878c11f675f7908d0cf,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-54a5e0bda019/auto71568,2,0,0,0,0,0,0,0,0,
pair-3884a580ef5e243b86a4::ace::0,pair-3884a580ef5e243b86a4,,,,param_added,PARAM_ADDED,get,/synth-openapi-aa6989ca5dfa/auto84825,2,0,0,0,0,0,0,0,0,
pair-3884a580ef5e243b86a4::ace::1,pair-3884a580ef5e243b86a4,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-aa6989ca5dfa/auto68774,2,1,0,0,0,0,0,0,0,
pair-3884a580ef5e243b86a4::ace::2,pair-3884a580ef5e243b86a4,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-aa6989ca5dfa/auto84825,2,0,0,0,0,0,0,0,0,
pair-3884a580ef5e243b86a4::ace::3,pair-3884a580ef5e243b86a4,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-aa6989ca5dfa/items,2,1,0,0,0,0,0,0,0,
pair-38d32866e159c4738df9::ace::0,pair-38d32866e159c4738df9,,,,endpoint_added,ENDPOINT_ADDED,get,/products/{id},2,0,0,0,0,0,14,0,0,/products/{id}
pair-38f441204251e0bd0e8c::ace::0,pair-38f441204251e0bd0e8c,,,,endpoint_added,ENDPOINT_ADDED,get,/inventory/{id},2,0,0,0,0,0,15,0,0,/inventory/{id}
pair-392afd2f93c7447b282d::ace::0,pair-392afd2f93c7447b282d,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-457812a0c275/auto26362,2,0,0,0,0,0,0,0,0,
pair-392afd2f93c7447b282d::ace::1,pair-392afd2f93c7447b282d,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-457812a0c275/auto29752,2,0,0,0,0,0,0,0,0,
pair-392afd2f93c7447b282d::ace::10,pair-392afd2f93c7447b282d,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-457812a0c275/items,2,0,0,0,0,0,0,0,0,
pair-392afd2f93c7447b282d::ace::11,pair-392afd2f93c7447b282d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-457812a0c275/auto26362,2,0,0,0,0,0,0,0,0,
pair-392afd2f93c7447b282d::ace::2,pair-392afd2f93c7447b282d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-457812a0c275/items,2,0,0,0,0,0,0,0,0,
pair-392afd2f93c7447b282d::ace::3,pair-392afd2f93c7447b282d,,,,param_added,PARAM_ADDED,get,/synth-openapi-457812a0c275/auto26362,2,0,0,0,0,0,0,0,0,
pair-392afd2f93c7447b282d::ace::4,pair-392afd2f93c7447b282d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-457812a0c275/items,2,0,0,0,0,0,0,0,0,
pair-392afd2f93c7447b282d::ace::5,pair-392afd2f93c7447b282d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-457812a0c275/auto49993,2,0,0,0,0,0,0,0,0,
